date_key,full_date,day_name,day_of_month,week_of_month,month_name,month_num,quarter,year
20781008,08/10/2078,Saturday,8,2,October,10,Q4,2078
20781009,09/10/2078,Sunday,9,2,October,10,Q4,2078
20781010,10/10/2078,Monday,10,2,October,10,Q4,2078
20781011,11/10/2078,Tuesday,11,2,October,10,Q4,2078
20781012,12/10/2078,Wednesday,12,2,October,10,Q4,2078
20781013,13/10/2078,Thursday,13,2,October,10,Q4,2078
20781014,14/10/2078,Friday,14,2,October,10,Q4,2078
20781015,15/10/2078,Saturday,15,3,October,10,Q4,2078
20781016,16/10/2078,Sunday,16,3,October,10,Q4,2078
20781017,17/10/2078,Monday,17,3,October,10,Q4,2078
20781018,18/10/2078,Tuesday,18,3,October,10,Q4,2078
20781019,19/10/2078,Wednesday,19,3,October,10,Q4,2078
20781020,20/10/2078,Thursday,20,3,October,10,Q4,2078
20781021,21/10/2078,Friday,21,3,October,10,Q4,2078
20781022,22/10/2078,Saturday,22,4,October,10,Q4,2078
20781023,23/10/2078,Sunday,23,4,October,10,Q4,2078
20781024,24/10/2078,Monday,24,4,October,10,Q4,2078
20781025,25/10/2078,Tuesday,25,4,October,10,Q4,2078
20781026,26/10/2078,Wednesday,26,4,October,10,Q4,2078
20781027,27/10/2078,Thursday,27,4,October,10,Q4,2078
20781028,28/10/2078,Friday,28,4,October,10,Q4,2078
20781029,29/10/2078,Saturday,29,5,October,10,Q4,2078
20781030,30/10/2078,Sunday,30,5,October,10,Q4,2078
20781031,31/10/2078,Monday,31,5,October,10,Q4,2078
20781101,01/11/2078,Tuesday,1,1,November,11,Q4,2078
20781102,02/11/2078,Wednesday,2,1,November,11,Q4,2078
20781103,03/11/2078,Thursday,3,1,November,11,Q4,2078
20781104,04/11/2078,Friday,4,1,November,11,Q4,2078
20781105,05/11/2078,Saturday,5,1,November,11,Q4,2078
20781106,06/11/2078,Sunday,6,1,November,11,Q4,2078
20781107,07/11/2078,Monday,7,1,November,11,Q4,2078
20781108,08/11/2078,Tuesday,8,2,November,11,Q4,2078
20781109,09/11/2078,Wednesday,9,2,November,11,Q4,2078
20781110,10/11/2078,Thursday,10,2,November,11,Q4,2078
20781111,11/11/2078,Friday,11,2,November,11,Q4,2078
20781112,12/11/2078,Saturday,12,2,November,11,Q4,2078
20781113,13/11/2078,Sunday,13,2,November,11,Q4,2078
20781114,14/11/2078,Monday,14,2,November,11,Q4,2078
20781115,15/11/2078,Tuesday,15,3,November,11,Q4,2078
20781116,16/11/2078,Wednesday,16,3,November,11,Q4,2078
20781117,17/11/2078,Thursday,17,3,November,11,Q4,2078
20781118,18/11/2078,Friday,18,3,November,11,Q4,2078
20781119,19/11/2078,Saturday,19,3,November,11,Q4,2078
20781120,20/11/2078,Sunday,20,3,November,11,Q4,2078
20781121,21/11/2078,Monday,21,3,November,11,Q4,2078
20781122,22/11/2078,Tuesday,22,4,November,11,Q4,2078
20781123,23/11/2078,Wednesday,23,4,November,11,Q4,2078
20781124,24/11/2078,Thursday,24,4,November,11,Q4,2078
20781125,25/11/2078,Friday,25,4,November,11,Q4,2078
20781126,26/11/2078,Saturday,26,4,November,11,Q4,2078
20781127,27/11/2078,Sunday,27,4,November,11,Q4,2078
20781128,28/11/2078,Monday,28,4,November,11,Q4,2078
20781129,29/11/2078,Tuesday,29,5,November,11,Q4,2078
20781130,30/11/2078,Wednesday,30,5,November,11,Q4,2078
20781201,01/12/2078,Thursday,1,1,December,12,Q4,2078
20781202,02/12/2078,Friday,2,1,December,12,Q4,2078
20781203,03/12/2078,Saturday,3,1,December,12,Q4,2078
20781204,04/12/2078,Sunday,4,1,December,12,Q4,2078
20781205,05/12/2078,Monday,5,1,December,12,Q4,2078
20781206,06/12/2078,Tuesday,6,1,December,12,Q4,2078
20781207,07/12/2078,Wednesday,7,1,December,12,Q4,2078
20781208,08/12/2078,Thursday,8,2,December,12,Q4,2078
20781209,09/12/2078,Friday,9,2,December,12,Q4,2078
20781210,10/12/2078,Saturday,10,2,December,12,Q4,2078
20781211,11/12/2078,Sunday,11,2,December,12,Q4,2078
20781212,12/12/2078,Monday,12,2,December,12,Q4,2078
20781213,13/12/2078,Tuesday,13,2,December,12,Q4,2078
20781214,14/12/2078,Wednesday,14,2,December,12,Q4,2078
20781215,15/12/2078,Thursday,15,3,December,12,Q4,2078
20781216,16/12/2078,Friday,16,3,December,12,Q4,2078
20781217,17/12/2078,Saturday,17,3,December,12,Q4,2078
20781218,18/12/2078,Sunday,18,3,December,12,Q4,2078
20781219,19/12/2078,Monday,19,3,December,12,Q4,2078
20781220,20/12/2078,Tuesday,20,3,December,12,Q4,2078
20781221,21/12/2078,Wednesday,21,3,December,12,Q4,2078
20781222,22/12/2078,Thursday,22,4,December,12,Q4,2078
20781223,23/12/2078,Friday,23,4,December,12,Q4,2078
20781224,24/12/2078,Saturday,24,4,December,12,Q4,2078
20781225,25/12/2078,Sunday,25,4,December,12,Q4,2078
20781226,26/12/2078,Monday,26,4,December,12,Q4,2078
20781227,27/12/2078,Tuesday,27,4,December,12,Q4,2078
20781228,28/12/2078,Wednesday,28,4,December,12,Q4,2078
20781229,29/12/2078,Thursday,29,5,December,12,Q4,2078
20781230,30/12/2078,Friday,30,5,December,12,Q4,2078
20781231,31/12/2078,Saturday,31,5,December,12,Q4,2078
20790101,01/01/2079,Sunday,1,1,January,1,Q1,2079
20790102,02/01/2079,Monday,2,1,January,1,Q1,2079
20790103,03/01/2079,Tuesday,3,1,January,1,Q1,2079
20790104,04/01/2079,Wednesday,4,1,January,1,Q1,2079
20790105,05/01/2079,Thursday,5,1,January,1,Q1,2079
20790106,06/01/2079,Friday,6,1,January,1,Q1,2079
20790107,07/01/2079,Saturday,7,1,January,1,Q1,2079
20790108,08/01/2079,Sunday,8,2,January,1,Q1,2079
20790109,09/01/2079,Monday,9,2,January,1,Q1,2079
20790110,10/01/2079,Tuesday,10,2,January,1,Q1,2079
20790111,11/01/2079,Wednesday,11,2,January,1,Q1,2079
20790112,12/01/2079,Thursday,12,2,January,1,Q1,2079
20790113,13/01/2079,Friday,13,2,January,1,Q1,2079
20790114,14/01/2079,Saturday,14,2,January,1,Q1,2079
20790115,15/01/2079,Sunday,15,3,January,1,Q1,2079
20790116,16/01/2079,Monday,16,3,January,1,Q1,2079
20790117,17/01/2079,Tuesday,17,3,January,1,Q1,2079
20790118,18/01/2079,Wednesday,18,3,January,1,Q1,2079
20790119,19/01/2079,Thursday,19,3,January,1,Q1,2079
20790120,20/01/2079,Friday,20,3,January,1,Q1,2079
20790121,21/01/2079,Saturday,21,3,January,1,Q1,2079
20790122,22/01/2079,Sunday,22,4,January,1,Q1,2079
20790123,23/01/2079,Monday,23,4,January,1,Q1,2079
20790124,24/01/2079,Tuesday,24,4,January,1,Q1,2079
20790125,25/01/2079,Wednesday,25,4,January,1,Q1,2079
20790126,26/01/2079,Thursday,26,4,January,1,Q1,2079
20790127,27/01/2079,Friday,27,4,January,1,Q1,2079
20790128,28/01/2079,Saturday,28,4,January,1,Q1,2079
20790129,29/01/2079,Sunday,29,5,January,1,Q1,2079
20790130,30/01/2079,Monday,30,5,January,1,Q1,2079
20790131,31/01/2079,Tuesday,31,5,January,1,Q1,2079
20790201,01/02/2079,Wednesday,1,1,February,2,Q1,2079
20790202,02/02/2079,Thursday,2,1,February,2,Q1,2079
20790203,03/02/2079,Friday,3,1,February,2,Q1,2079
20790204,04/02/2079,Saturday,4,1,February,2,Q1,2079
20790205,05/02/2079,Sunday,5,1,February,2,Q1,2079
20790206,06/02/2079,Monday,6,1,February,2,Q1,2079
20790207,07/02/2079,Tuesday,7,1,February,2,Q1,2079
20790208,08/02/2079,Wednesday,8,2,February,2,Q1,2079
20790209,09/02/2079,Thursday,9,2,February,2,Q1,2079
20790210,10/02/2079,Friday,10,2,February,2,Q1,2079
20790211,11/02/2079,Saturday,11,2,February,2,Q1,2079
20790212,12/02/2079,Sunday,12,2,February,2,Q1,2079
20790213,13/02/2079,Monday,13,2,February,2,Q1,2079
20790214,14/02/2079,Tuesday,14,2,February,2,Q1,2079
20790215,15/02/2079,Wednesday,15,3,February,2,Q1,2079
20790216,16/02/2079,Thursday,16,3,February,2,Q1,2079
20790217,17/02/2079,Friday,17,3,February,2,Q1,2079
20790218,18/02/2079,Saturday,18,3,February,2,Q1,2079
20790219,19/02/2079,Sunday,19,3,February,2,Q1,2079
20790220,20/02/2079,Monday,20,3,February,2,Q1,2079
20790221,21/02/2079,Tuesday,21,3,February,2,Q1,2079
20790222,22/02/2079,Wednesday,22,4,February,2,Q1,2079
20790223,23/02/2079,Thursday,23,4,February,2,Q1,2079
20790224,24/02/2079,Friday,24,4,February,2,Q1,2079
20790225,25/02/2079,Saturday,25,4,February,2,Q1,2079
20790226,26/02/2079,Sunday,26,4,February,2,Q1,2079
20790227,27/02/2079,Monday,27,4,February,2,Q1,2079
20790228,28/02/2079,Tuesday,28,4,February,2,Q1,2079
20790301,01/03/2079,Wednesday,1,1,March,3,Q1,2079
20790302,02/03/2079,Thursday,2,1,March,3,Q1,2079
20790303,03/03/2079,Friday,3,1,March,3,Q1,2079
20790304,04/03/2079,Saturday,4,1,March,3,Q1,2079
20790305,05/03/2079,Sunday,5,1,March,3,Q1,2079
20790306,06/03/2079,Monday,6,1,March,3,Q1,2079
20790307,07/03/2079,Tuesday,7,1,March,3,Q1,2079
20790308,08/03/2079,Wednesday,8,2,March,3,Q1,2079
20790309,09/03/2079,Thursday,9,2,March,3,Q1,2079
20790310,10/03/2079,Friday,10,2,March,3,Q1,2079
20790311,11/03/2079,Saturday,11,2,March,3,Q1,2079
20790312,12/03/2079,Sunday,12,2,March,3,Q1,2079
20790313,13/03/2079,Monday,13,2,March,3,Q1,2079
20790314,14/03/2079,Tuesday,14,2,March,3,Q1,2079
20790315,15/03/2079,Wednesday,15,3,March,3,Q1,2079
20790316,16/03/2079,Thursday,16,3,March,3,Q1,2079
20790317,17/03/2079,Friday,17,3,March,3,Q1,2079
20790318,18/03/2079,Saturday,18,3,March,3,Q1,2079
20790319,19/03/2079,Sunday,19,3,March,3,Q1,2079
20790320,20/03/2079,Monday,20,3,March,3,Q1,2079
20790321,21/03/2079,Tuesday,21,3,March,3,Q1,2079
20790322,22/03/2079,Wednesday,22,4,March,3,Q1,2079
20790323,23/03/2079,Thursday,23,4,March,3,Q1,2079
20790324,24/03/2079,Friday,24,4,March,3,Q1,2079
20790325,25/03/2079,Saturday,25,4,March,3,Q1,2079
20790326,26/03/2079,Sunday,26,4,March,3,Q1,2079
20790327,27/03/2079,Monday,27,4,March,3,Q1,2079
20790328,28/03/2079,Tuesday,28,4,March,3,Q1,2079
20790329,29/03/2079,Wednesday,29,5,March,3,Q1,2079
20790330,30/03/2079,Thursday,30,5,March,3,Q1,2079
20790331,31/03/2079,Friday,31,5,March,3,Q1,2079
20790401,01/04/2079,Saturday,1,1,April,4,Q2,2079
20790402,02/04/2079,Sunday,2,1,April,4,Q2,2079
20790403,03/04/2079,Monday,3,1,April,4,Q2,2079
20790404,04/04/2079,Tuesday,4,1,April,4,Q2,2079
20790405,05/04/2079,Wednesday,5,1,April,4,Q2,2079
20790406,06/04/2079,Thursday,6,1,April,4,Q2,2079
20790407,07/04/2079,Friday,7,1,April,4,Q2,2079
20790408,08/04/2079,Saturday,8,2,April,4,Q2,2079
20790409,09/04/2079,Sunday,9,2,April,4,Q2,2079
20790410,10/04/2079,Monday,10,2,April,4,Q2,2079
20790411,11/04/2079,Tuesday,11,2,April,4,Q2,2079
20790412,12/04/2079,Wednesday,12,2,April,4,Q2,2079
20790413,13/04/2079,Thursday,13,2,April,4,Q2,2079
20790414,14/04/2079,Friday,14,2,April,4,Q2,2079
20790415,15/04/2079,Saturday,15,3,April,4,Q2,2079
20790416,16/04/2079,Sunday,16,3,April,4,Q2,2079
20790417,17/04/2079,Monday,17,3,April,4,Q2,2079
20790418,18/04/2079,Tuesday,18,3,April,4,Q2,2079
20790419,19/04/2079,Wednesday,19,3,April,4,Q2,2079
20790420,20/04/2079,Thursday,20,3,April,4,Q2,2079
20790421,21/04/2079,Friday,21,3,April,4,Q2,2079
20790422,22/04/2079,Saturday,22,4,April,4,Q2,2079
20790423,23/04/2079,Sunday,23,4,April,4,Q2,2079
20790424,24/04/2079,Monday,24,4,April,4,Q2,2079
20790425,25/04/2079,Tuesday,25,4,April,4,Q2,2079
20790426,26/04/2079,Wednesday,26,4,April,4,Q2,2079
20790427,27/04/2079,Thursday,27,4,April,4,Q2,2079
20790428,28/04/2079,Friday,28,4,April,4,Q2,2079
20790429,29/04/2079,Saturday,29,5,April,4,Q2,2079
20790430,30/04/2079,Sunday,30,5,April,4,Q2,2079
20790501,01/05/2079,Monday,1,1,May,5,Q2,2079
20790502,02/05/2079,Tuesday,2,1,May,5,Q2,2079
20790503,03/05/2079,Wednesday,3,1,May,5,Q2,2079
20790504,04/05/2079,Thursday,4,1,May,5,Q2,2079
20790505,05/05/2079,Friday,5,1,May,5,Q2,2079
20790506,06/05/2079,Saturday,6,1,May,5,Q2,2079
20790507,07/05/2079,Sunday,7,1,May,5,Q2,2079
20790508,08/05/2079,Monday,8,2,May,5,Q2,2079
20790509,09/05/2079,Tuesday,9,2,May,5,Q2,2079
20790510,10/05/2079,Wednesday,10,2,May,5,Q2,2079
20790511,11/05/2079,Thursday,11,2,May,5,Q2,2079
20790512,12/05/2079,Friday,12,2,May,5,Q2,2079
20790513,13/05/2079,Saturday,13,2,May,5,Q2,2079
20790514,14/05/2079,Sunday,14,2,May,5,Q2,2079
20790515,15/05/2079,Monday,15,3,May,5,Q2,2079
20790516,16/05/2079,Tuesday,16,3,May,5,Q2,2079
20790517,17/05/2079,Wednesday,17,3,May,5,Q2,2079
20790518,18/05/2079,Thursday,18,3,May,5,Q2,2079
20790519,19/05/2079,Friday,19,3,May,5,Q2,2079
20790520,20/05/2079,Saturday,20,3,May,5,Q2,2079
20790521,21/05/2079,Sunday,21,3,May,5,Q2,2079
20790522,22/05/2079,Monday,22,4,May,5,Q2,2079
20790523,23/05/2079,Tuesday,23,4,May,5,Q2,2079
20790524,24/05/2079,Wednesday,24,4,May,5,Q2,2079
20790525,25/05/2079,Thursday,25,4,May,5,Q2,2079
20790526,26/05/2079,Friday,26,4,May,5,Q2,2079
20790527,27/05/2079,Saturday,27,4,May,5,Q2,2079
20790528,28/05/2079,Sunday,28,4,May,5,Q2,2079
20790529,29/05/2079,Monday,29,5,May,5,Q2,2079
20790530,30/05/2079,Tuesday,30,5,May,5,Q2,2079
20790531,31/05/2079,Wednesday,31,5,May,5,Q2,2079
20790601,01/06/2079,Thursday,1,1,June,6,Q2,2079
20790602,02/06/2079,Friday,2,1,June,6,Q2,2079
20790603,03/06/2079,Saturday,3,1,June,6,Q2,2079
20790604,04/06/2079,Sunday,4,1,June,6,Q2,2079
20790605,05/06/2079,Monday,5,1,June,6,Q2,2079
20790606,06/06/2079,Tuesday,6,1,June,6,Q2,2079
20790607,07/06/2079,Wednesday,7,1,June,6,Q2,2079
20790608,08/06/2079,Thursday,8,2,June,6,Q2,2079
20790609,09/06/2079,Friday,9,2,June,6,Q2,2079
20790610,10/06/2079,Saturday,10,2,June,6,Q2,2079
20790611,11/06/2079,Sunday,11,2,June,6,Q2,2079
20790612,12/06/2079,Monday,12,2,June,6,Q2,2079
20790613,13/06/2079,Tuesday,13,2,June,6,Q2,2079
20790614,14/06/2079,Wednesday,14,2,June,6,Q2,2079
20790615,15/06/2079,Thursday,15,3,June,6,Q2,2079
20790616,16/06/2079,Friday,16,3,June,6,Q2,2079
20790617,17/06/2079,Saturday,17,3,June,6,Q2,2079
20790618,18/06/2079,Sunday,18,3,June,6,Q2,2079
20790619,19/06/2079,Monday,19,3,June,6,Q2,2079
20790620,20/06/2079,Tuesday,20,3,June,6,Q2,2079
20790621,21/06/2079,Wednesday,21,3,June,6,Q2,2079
20790622,22/06/2079,Thursday,22,4,June,6,Q2,2079
20790623,23/06/2079,Friday,23,4,June,6,Q2,2079
20790624,24/06/2079,Saturday,24,4,June,6,Q2,2079
20790625,25/06/2079,Sunday,25,4,June,6,Q2,2079
20790626,26/06/2079,Monday,26,4,June,6,Q2,2079
20790627,27/06/2079,Tuesday,27,4,June,6,Q2,2079
20790628,28/06/2079,Wednesday,28,4,June,6,Q2,2079
20790629,29/06/2079,Thursday,29,5,June,6,Q2,2079
20790630,30/06/2079,Friday,30,5,June,6,Q2,2079
20790701,01/07/2079,Saturday,1,1,July,7,Q3,2079
20790702,02/07/2079,Sunday,2,1,July,7,Q3,2079
20790703,03/07/2079,Monday,3,1,July,7,Q3,2079
20790704,04/07/2079,Tuesday,4,1,July,7,Q3,2079
20790705,05/07/2079,Wednesday,5,1,July,7,Q3,2079
20790706,06/07/2079,Thursday,6,1,July,7,Q3,2079
20790707,07/07/2079,Friday,7,1,July,7,Q3,2079
20790708,08/07/2079,Saturday,8,2,July,7,Q3,2079
20790709,09/07/2079,Sunday,9,2,July,7,Q3,2079
20790710,10/07/2079,Monday,10,2,July,7,Q3,2079
20790711,11/07/2079,Tuesday,11,2,July,7,Q3,2079
20790712,12/07/2079,Wednesday,12,2,July,7,Q3,2079
20790713,13/07/2079,Thursday,13,2,July,7,Q3,2079
20790714,14/07/2079,Friday,14,2,July,7,Q3,2079
20790715,15/07/2079,Saturday,15,3,July,7,Q3,2079
20790716,16/07/2079,Sunday,16,3,July,7,Q3,2079
20790717,17/07/2079,Monday,17,3,July,7,Q3,2079
20790718,18/07/2079,Tuesday,18,3,July,7,Q3,2079
20790719,19/07/2079,Wednesday,19,3,July,7,Q3,2079
20790720,20/07/2079,Thursday,20,3,July,7,Q3,2079
20790721,21/07/2079,Friday,21,3,July,7,Q3,2079
20790722,22/07/2079,Saturday,22,4,July,7,Q3,2079
20790723,23/07/2079,Sunday,23,4,July,7,Q3,2079
20790724,24/07/2079,Monday,24,4,July,7,Q3,2079
20790725,25/07/2079,Tuesday,25,4,July,7,Q3,2079
20790726,26/07/2079,Wednesday,26,4,July,7,Q3,2079
20790727,27/07/2079,Thursday,27,4,July,7,Q3,2079
20790728,28/07/2079,Friday,28,4,July,7,Q3,2079
20790729,29/07/2079,Saturday,29,5,July,7,Q3,2079
20790730,30/07/2079,Sunday,30,5,July,7,Q3,2079
20790731,31/07/2079,Monday,31,5,July,7,Q3,2079
20790801,01/08/2079,Tuesday,1,1,August,8,Q3,2079
20790802,02/08/2079,Wednesday,2,1,August,8,Q3,2079
20790803,03/08/2079,Thursday,3,1,August,8,Q3,2079
20790804,04/08/2079,Friday,4,1,August,8,Q3,2079
20790805,05/08/2079,Saturday,5,1,August,8,Q3,2079
20790806,06/08/2079,Sunday,6,1,August,8,Q3,2079
20790807,07/08/2079,Monday,7,1,August,8,Q3,2079
20790808,08/08/2079,Tuesday,8,2,August,8,Q3,2079
20790809,09/08/2079,Wednesday,9,2,August,8,Q3,2079
20790810,10/08/2079,Thursday,10,2,August,8,Q3,2079
20790811,11/08/2079,Friday,11,2,August,8,Q3,2079
20790812,12/08/2079,Saturday,12,2,August,8,Q3,2079
20790813,13/08/2079,Sunday,13,2,August,8,Q3,2079
20790814,14/08/2079,Monday,14,2,August,8,Q3,2079
20790815,15/08/2079,Tuesday,15,3,August,8,Q3,2079
20790816,16/08/2079,Wednesday,16,3,August,8,Q3,2079
20790817,17/08/2079,Thursday,17,3,August,8,Q3,2079
20790818,18/08/2079,Friday,18,3,August,8,Q3,2079
20790819,19/08/2079,Saturday,19,3,August,8,Q3,2079
20790820,20/08/2079,Sunday,20,3,August,8,Q3,2079
20790821,21/08/2079,Monday,21,3,August,8,Q3,2079
20790822,22/08/2079,Tuesday,22,4,August,8,Q3,2079
20790823,23/08/2079,Wednesday,23,4,August,8,Q3,2079
20790824,24/08/2079,Thursday,24,4,August,8,Q3,2079
20790825,25/08/2079,Friday,25,4,August,8,Q3,2079
20790826,26/08/2079,Saturday,26,4,August,8,Q3,2079
20790827,27/08/2079,Sunday,27,4,August,8,Q3,2079
20790828,28/08/2079,Monday,28,4,August,8,Q3,2079
20790829,29/08/2079,Tuesday,29,5,August,8,Q3,2079
20790830,30/08/2079,Wednesday,30,5,August,8,Q3,2079
20790831,31/08/2079,Thursday,31,5,August,8,Q3,2079
20790901,01/09/2079,Friday,1,1,September,9,Q3,2079
20790902,02/09/2079,Saturday,2,1,September,9,Q3,2079
20790903,03/09/2079,Sunday,3,1,September,9,Q3,2079
20790904,04/09/2079,Monday,4,1,September,9,Q3,2079
20790905,05/09/2079,Tuesday,5,1,September,9,Q3,2079
20790906,06/09/2079,Wednesday,6,1,September,9,Q3,2079
20790907,07/09/2079,Thursday,7,1,September,9,Q3,2079
20790908,08/09/2079,Friday,8,2,September,9,Q3,2079
20790909,09/09/2079,Saturday,9,2,September,9,Q3,2079
20790910,10/09/2079,Sunday,10,2,September,9,Q3,2079
20790911,11/09/2079,Monday,11,2,September,9,Q3,2079
20790912,12/09/2079,Tuesday,12,2,September,9,Q3,2079
20790913,13/09/2079,Wednesday,13,2,September,9,Q3,2079
20790914,14/09/2079,Thursday,14,2,September,9,Q3,2079
20790915,15/09/2079,Friday,15,3,September,9,Q3,2079
20790916,16/09/2079,Saturday,16,3,September,9,Q3,2079
20790917,17/09/2079,Sunday,17,3,September,9,Q3,2079
20790918,18/09/2079,Monday,18,3,September,9,Q3,2079
20790919,19/09/2079,Tuesday,19,3,September,9,Q3,2079
20790920,20/09/2079,Wednesday,20,3,September,9,Q3,2079
20790921,21/09/2079,Thursday,21,3,September,9,Q3,2079
20790922,22/09/2079,Friday,22,4,September,9,Q3,2079
20790923,23/09/2079,Saturday,23,4,September,9,Q3,2079
20790924,24/09/2079,Sunday,24,4,September,9,Q3,2079
20790925,25/09/2079,Monday,25,4,September,9,Q3,2079
20790926,26/09/2079,Tuesday,26,4,September,9,Q3,2079
20790927,27/09/2079,Wednesday,27,4,September,9,Q3,2079
20790928,28/09/2079,Thursday,28,4,September,9,Q3,2079
20790929,29/09/2079,Friday,29,5,September,9,Q3,2079
20790930,30/09/2079,Saturday,30,5,September,9,Q3,2079
20791001,01/10/2079,Sunday,1,1,October,10,Q4,2079
20791002,02/10/2079,Monday,2,1,October,10,Q4,2079
20791003,03/10/2079,Tuesday,3,1,October,10,Q4,2079
20791004,04/10/2079,Wednesday,4,1,October,10,Q4,2079
20791005,05/10/2079,Thursday,5,1,October,10,Q4,2079
20791006,06/10/2079,Friday,6,1,October,10,Q4,2079
20791007,07/10/2079,Saturday,7,1,October,10,Q4,2079
20791008,08/10/2079,Sunday,8,2,October,10,Q4,2079
20791009,09/10/2079,Monday,9,2,October,10,Q4,2079
20791010,10/10/2079,Tuesday,10,2,October,10,Q4,2079
20791011,11/10/2079,Wednesday,11,2,October,10,Q4,2079
20791012,12/10/2079,Thursday,12,2,October,10,Q4,2079
20791013,13/10/2079,Friday,13,2,October,10,Q4,2079
20791014,14/10/2079,Saturday,14,2,October,10,Q4,2079
20791015,15/10/2079,Sunday,15,3,October,10,Q4,2079
20791016,16/10/2079,Monday,16,3,October,10,Q4,2079
20791017,17/10/2079,Tuesday,17,3,October,10,Q4,2079
20791018,18/10/2079,Wednesday,18,3,October,10,Q4,2079
20791019,19/10/2079,Thursday,19,3,October,10,Q4,2079
20791020,20/10/2079,Friday,20,3,October,10,Q4,2079
20791021,21/10/2079,Saturday,21,3,October,10,Q4,2079
20791022,22/10/2079,Sunday,22,4,October,10,Q4,2079
20791023,23/10/2079,Monday,23,4,October,10,Q4,2079
20791024,24/10/2079,Tuesday,24,4,October,10,Q4,2079
20791025,25/10/2079,Wednesday,25,4,October,10,Q4,2079
20791026,26/10/2079,Thursday,26,4,October,10,Q4,2079
20791027,27/10/2079,Friday,27,4,October,10,Q4,2079
20791028,28/10/2079,Saturday,28,4,October,10,Q4,2079
20791029,29/10/2079,Sunday,29,5,October,10,Q4,2079
20791030,30/10/2079,Monday,30,5,October,10,Q4,2079
20791031,31/10/2079,Tuesday,31,5,October,10,Q4,2079
20791101,01/11/2079,Wednesday,1,1,November,11,Q4,2079
20791102,02/11/2079,Thursday,2,1,November,11,Q4,2079
20791103,03/11/2079,Friday,3,1,November,11,Q4,2079
20791104,04/11/2079,Saturday,4,1,November,11,Q4,2079
20791105,05/11/2079,Sunday,5,1,November,11,Q4,2079
20791106,06/11/2079,Monday,6,1,November,11,Q4,2079
20791107,07/11/2079,Tuesday,7,1,November,11,Q4,2079
20791108,08/11/2079,Wednesday,8,2,November,11,Q4,2079
20791109,09/11/2079,Thursday,9,2,November,11,Q4,2079
20791110,10/11/2079,Friday,10,2,November,11,Q4,2079
20791111,11/11/2079,Saturday,11,2,November,11,Q4,2079
20791112,12/11/2079,Sunday,12,2,November,11,Q4,2079
20791113,13/11/2079,Monday,13,2,November,11,Q4,2079
20791114,14/11/2079,Tuesday,14,2,November,11,Q4,2079
20791115,15/11/2079,Wednesday,15,3,November,11,Q4,2079
20791116,16/11/2079,Thursday,16,3,November,11,Q4,2079
20791117,17/11/2079,Friday,17,3,November,11,Q4,2079
20791118,18/11/2079,Saturday,18,3,November,11,Q4,2079
20791119,19/11/2079,Sunday,19,3,November,11,Q4,2079
20791120,20/11/2079,Monday,20,3,November,11,Q4,2079
20791121,21/11/2079,Tuesday,21,3,November,11,Q4,2079
20791122,22/11/2079,Wednesday,22,4,November,11,Q4,2079
20791123,23/11/2079,Thursday,23,4,November,11,Q4,2079
20791124,24/11/2079,Friday,24,4,November,11,Q4,2079
20791125,25/11/2079,Saturday,25,4,November,11,Q4,2079
20791126,26/11/2079,Sunday,26,4,November,11,Q4,2079
20791127,27/11/2079,Monday,27,4,November,11,Q4,2079
20791128,28/11/2079,Tuesday,28,4,November,11,Q4,2079
20791129,29/11/2079,Wednesday,29,5,November,11,Q4,2079
20791130,30/11/2079,Thursday,30,5,November,11,Q4,2079
20791201,01/12/2079,Friday,1,1,December,12,Q4,2079
20791202,02/12/2079,Saturday,2,1,December,12,Q4,2079
20791203,03/12/2079,Sunday,3,1,December,12,Q4,2079
20791204,04/12/2079,Monday,4,1,December,12,Q4,2079
20791205,05/12/2079,Tuesday,5,1,December,12,Q4,2079
20791206,06/12/2079,Wednesday,6,1,December,12,Q4,2079
20791207,07/12/2079,Thursday,7,1,December,12,Q4,2079
20791208,08/12/2079,Friday,8,2,December,12,Q4,2079
20791209,09/12/2079,Saturday,9,2,December,12,Q4,2079
20791210,10/12/2079,Sunday,10,2,December,12,Q4,2079
20791211,11/12/2079,Monday,11,2,December,12,Q4,2079
20791212,12/12/2079,Tuesday,12,2,December,12,Q4,2079
20791213,13/12/2079,Wednesday,13,2,December,12,Q4,2079
20791214,14/12/2079,Thursday,14,2,December,12,Q4,2079
20791215,15/12/2079,Friday,15,3,December,12,Q4,2079
20791216,16/12/2079,Saturday,16,3,December,12,Q4,2079
20791217,17/12/2079,Sunday,17,3,December,12,Q4,2079
20791218,18/12/2079,Monday,18,3,December,12,Q4,2079
20791219,19/12/2079,Tuesday,19,3,December,12,Q4,2079
20791220,20/12/2079,Wednesday,20,3,December,12,Q4,2079
20791221,21/12/2079,Thursday,21,3,December,12,Q4,2079
20791222,22/12/2079,Friday,22,4,December,12,Q4,2079
20791223,23/12/2079,Saturday,23,4,December,12,Q4,2079
20791224,24/12/2079,Sunday,24,4,December,12,Q4,2079
20791225,25/12/2079,Monday,25,4,December,12,Q4,2079
20791226,26/12/2079,Tuesday,26,4,December,12,Q4,2079
20791227,27/12/2079,Wednesday,27,4,December,12,Q4,2079
20791228,28/12/2079,Thursday,28,4,December,12,Q4,2079
20791229,29/12/2079,Friday,29,5,December,12,Q4,2079
20791230,30/12/2079,Saturday,30,5,December,12,Q4,2079
20791231,31/12/2079,Sunday,31,5,December,12,Q4,2079
